epoch,decoded_imap_loss,decoded_mmap_loss,loss,val_decoded_imap_loss,val_decoded_mmap_loss,val_loss
30,0.001980454477390326,0.008844346613786493,0.010824801092302966,0.002219557114515128,0.008813811077293262,0.011033368215543552
31,0.0019309552236625692,0.00865155378550273,0.010582508996777696,0.0017889966590339047,0.008810260952495545,0.010599257643741457
32,0.001890305556388439,0.008583340131674309,0.010473645691441186,0.0018845099059512241,0.008784979769453695,0.010669489680491025
33,0.002033188116163502,0.008730037616477984,0.010763225741932189,0.002009428789481991,0.00841248657292171,0.010421915395745954
34,0.00182091317518514,0.00855632333711078,0.01037723652651351,0.0018653578624509058,0.008485221380856141,0.01035057922635336
35,0.0017825943702762044,0.008383079163365273,0.01016567353026304,0.0017629448195593885,0.008330652569375426,0.010093597378762602
36,0.0019253614340867158,0.008662093976375162,0.010587455404127307,0.0019538136028449584,0.008400860694643943,0.010354674310486728
37,0.0018078698502164313,0.00836420021590832,0.01017207006936242,0.0018059395613076472,0.008294592767465607,0.010100532327643007
38,0.0020229242323416916,0.008706021450905911,0.01072894570731897,0.001868759689386934,0.009157366863026926,0.01102612655636972
39,0.0019144199376401041,0.008634565394155528,0.010548985336863288,0.0019433515901378926,0.008564563434191265,0.010507915019808174
40,0.0017955224040981288,0.008309126069190424,0.01010464847835621,0.0018582262847011964,0.008566811739566546,0.010425038009574547
41,0.0018936350098174817,0.008470561796238481,0.010364196806619036,0.0019999041478601693,0.008739032506834245,0.010738936702729863
42,0.001874469256252636,0.008504224961405077,0.010378694207381634,0.0017511282721986469,0.00855118094364778,0.01030230923619085
43,0.001945620374117799,0.00852037827510211,0.01046599865696216,0.001990933898605804,0.008519504639745048,0.010510438551348679
44,0.001889931151762767,0.00859444844170486,0.010484379606981375,0.0018600386011332851,0.00828037782825385,0.010140416429387135
45,0.0022610186851451664,0.009218454024807393,0.011479472695312664,0.0018400948837137266,0.008456036520814433,0.0102961314005723
46,0.0019240979042733054,0.008571018683898658,0.010495116594084229,0.0020028014675243892,0.008569277513283983,0.01057207898815497
47,0.0018360096211809814,0.00828863947766021,0.010124649091239708,0.0017909735957730235,0.008061181780999726,0.009852155392031067
48,0.001810847957699617,0.008244942570220062,0.010055790517925135,0.0019214351082817442,0.00822500103533051,0.010146436139091271
49,0.0025677204809456777,0.009650708630032378,0.012218429094367406,0.0021618638618270533,0.009634682219204249,0.01179654609628962
